No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
634,Cyanide (CN—),3.0,1957/12/5,[C-]#N,,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
635,Cyclollentanol,0.301029996,96-41-3,OC1CCCC1,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
636,Cyclopentanol,0.130333768,96-41-3,C1CCC(C1)O,,,10.23939/chcht10.04si.531,halogeneted,Halogenated organics
637,Cyclopentanol,0.301029996,96-41-3,C1CCC(C1)O,2,,10.23939/chcht10.04si.531,halogeneted,Halogenated organics
638,Cylindrospermopsin,1.6,221554-69-4,C[C@H]1[C@@H](OS(=O)(=O)O)C[C@@H]2C[C@H]([C@@H](O)c3cc(=O)[nH]c(=O)[nH]3)N=C3NC[C@H]1N32,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
639,CysS-,10.38021124,52-90-4,SC[C@H](N)C(O)=O,,,NIST,"sulfide, disulfide",Sulfur-containing organics
640,CysSH,6.77815125,4371-52-2,N[C@@H](CS)C(O)=O,7,,NIST,halogeneted,Halogenated organics
641,CysSH,6.602059991, 4371-52-2,N[C@@H](CS)C(O)=O,7,,NIST,halogeneted,Halogenated organics
642,CysSH,4.903089987,4371-52-2,N[C@@H](CS)C(O)=O,7,,NIST,halogeneted,Halogenated organics
643,CysSH,4.477121255,4371-52-2,N[C@@H](CS)C(O)=O,2,,NIST,halogeneted,Halogenated organics
644,CysSH,4.62324929,4371-52-2,N[C@@H](CS)C(O)=O,,,NIST,halogeneted,Halogenated organics
645,Cystine,3.477121255,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,7,,NIST,"sulfide, disulfide",Sulfur-containing organics
646,Cystine,2.740362689,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,1.8,,NIST,"sulfide, disulfide",Sulfur-containing organics
647,Cystine,3.0,24645-67-8,C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N,3.1,,NIST,"sulfide, disulfide",Sulfur-containing organics
648,Cytosine,3.15,9025/5/2,Nc1ccnc(=O)[nH]1,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
649,D-Cellobiose,0.505149978,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
650,D-Cellobiose,0.255272505,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,2.5,,NIST,diol,Polyfunctional / highly functionalized
651,D-Cellobiose,0.812913357,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,6,,NIST,diol,Polyfunctional / highly functionalized
652,D-Cellobiose,0.740362689,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5.5,,NIST,diol,Polyfunctional / highly functionalized
653,D-Cellobiose,0.707570176,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,5,,NIST,diol,Polyfunctional / highly functionalized
654,D-Cellobiose,0.322219295,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,3,,NIST,diol,Polyfunctional / highly functionalized
655,D-Cellobiose,0.397940009,528-50-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
656,D-Fructose,-1.01,108311-21-3,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
657,D-Fructose,0.113943352, 57-48-7,C1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
658,D-Galactonic acid,-0.66,29617-77-4,O=C(O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
659,D-Galactonic acid r-lactone,-1.12,1668-08-2,O=C1O[C@@H]([C@H](O)CO)[C@H](O)[C@H]1O,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
660,D-Galactose,0.662757832,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,5,,NIST,diol,Polyfunctional / highly functionalized
661,D-Galactose,0.431363764,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
662,D-Galactose,0.342422681,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
663,D-Galactose,0.204119983,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,3,,NIST,diol,Polyfunctional / highly functionalized
664,D-Galactose,0.176091259,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,2.5,,NIST,diol,Polyfunctional / highly functionalized
665,D-Galactose,0.880813592,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,6,,NIST,diol,Polyfunctional / highly functionalized
666,D-Galactose,0.748188027,59-23-4,C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O,5.5,,NIST,diol,Polyfunctional / highly functionalized
667,D-Galacturonic acid,0.301029996,685-73-4,[C@@H]1([C@H]([C@H](OC([C@@H]1O)O)C(=O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
668,D-Gluconic acid,-0.62,2464-13-3,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
669,D-Gluconic acid ƍ-lacion,-0.64,2464-13-3,O=C1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
670,D-Glucose,-0.77,13456-61-6,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
671,D-Glucuronic acid,-1.06,6556/12/3,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
672,D-Mannose,0.76,4314-62-9,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
673,D-Mannose,0.079181246,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,2.5,,NIST,diol,Polyfunctional / highly functionalized
674,D-Mannose,0.176091259,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,3,,NIST,diol,Polyfunctional / highly functionalized
675,D-Mannose,0.763427994,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,6,,NIST,diol,Polyfunctional / highly functionalized
676,D-Mannose,0.255272505,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
677,D-Mannose,0.681241237,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,5.5,,NIST,diol,Polyfunctional / highly functionalized
678,D-Mannose,0.568201724,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,5,,NIST,diol,Polyfunctional / highly functionalized
679,D-Mannose,0.380211242,3458-28-4,C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
680,D-Xylose,-0.167491087,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,3,,NIST,diol,Polyfunctional / highly functionalized
681,D-Xylose,-0.301029996,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,2.5,,NIST,diol,Polyfunctional / highly functionalized
682,D-Xylose,0.0,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
683,D-Xylose,0.146128036,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
684,D-Xylose,0.477121255,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,5,,NIST,diol,Polyfunctional / highly functionalized
685,D-Xylose,0.602059991,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,5.5,,NIST,diol,Polyfunctional / highly functionalized
686,D-Xylose,0.792391689,58-86-6,C1[C@H]([C@@H]([C@H](C(O1)O)O)O)O,6,,NIST,diol,Polyfunctional / highly functionalized
687,DABCO,6.505149978,280-49-9,C1CN2CCN1CC2,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
688,DABCO,6.4175,33322-06-4,C1CN2CCN1CC2,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
689,DABCO-H+,3.544068,33322-06-4,C1C[NH+]2CCN1CC2,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
690,DABCO-H+,3.544068044,​280-57-9,[N+1]12CNCCN1CC2,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
691,DEET,0.848189117,134-62-3,CCN(CC)C(=O)C1=CC=CC(=C1)C,2,40.0,https://doi.org/10.1016/j.apcatb.2016.09.029,alkane,Aliphatic hydrocarbons
692,DEET,-0.91721463,134-62-3,CCN(CC)C(=O)C1=CC=CC(=C1)C,2~9,20.0,https://doi.org/10.1016/j.watres.2012.11.016,alkane,Aliphatic hydrocarbons
693,DEET,0.627365857,134-62-3,CCN(CC)C(=O)C1=CC=CC(=C1)C,2,25.0,https://doi.org/10.1016/j.apcatb.2016.09.029,alkane,Aliphatic hydrocarbons
694,DMSO,0.857332496, 67-68-5,CS(=O)C,6,,NIST,"sulfide, disulfide",Sulfur-containing organics
695,DMSO,0.875061263, 67-68-5,CS(=O)C,4.5,,NIST,"sulfide, disulfide",Sulfur-containing organics
696,DMSO,0.913813852, 67-68-5,CS(=O)C,2.3,,NIST,"sulfide, disulfide",Sulfur-containing organics
697,DMSO,0.755874856, 67-68-5,CS(=O)C,2~9,,NIST,"sulfide, disulfide",Sulfur-containing organics
698,DMSO,0.908485019, 67-68-5,CS(=O)C,7,,NIST,"sulfide, disulfide",Sulfur-containing organics
699,Dalapon,-3.30103,58811-23-7,CC(Cl)(Cl)C(=O)O,7,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
700,Dalapon,-3.301029996,75-99-0,CC(C(=O)O)(Cl)Cl,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
701,Dalapon,-3.301029996,75-99-0,CC(C(=O)O)(Cl)Cl,6.4,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
702,Deoxyglucose,0.204119983,154-17-6,C(C=O)[C@H]([C@@H]([C@@H](CO)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
703,Diazepam,-0.124938737,53320-84-6,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
704,Diazepam,-0.122469368,53320-84-6,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,7,,doi.org/10.1016/j.watres.2012.06.006,cyclo,Aromatic & PAHs
705,Dibutyl phthalate,-1.03621,93952-11-5,CCCCOC(=O)c1ccccc1C(=O)OCCCC,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
706,Diclofenac,6.0,15307-86-5,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,,,https://doi.org/10.1016/j.watres.2009.07.031,halogeneted,Halogenated organics
707,Dicrotophos,-1.52,141-66-2,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,,,https://doi.org/10.1016/j.jece.2024.112473,phosphorus,Phosphorus-containing organics
708,Diethyl ether,-0.05,8013-43-2,CCOCC,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
709,Diethyl phthalate,0.82,84-66-2,CCOC(=O)C1=CC=CC=C1C(=O)OCC,7,,10.1016/j.scitotenv.2020.136816,diol,Polyfunctional / highly functionalized
710,Diethyl phthalate,-0.853871964,84-66-2,CCOC(=O)C1=CC=CC=C1C(=O)OCC,2,,NIST,diol,Polyfunctional / highly functionalized
711,Diethyl phthalate,0.82,1817006-92-0,CCOC(=O)c1ccccc1C(=O)OCC,7,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
712,Diethyl vinylphosphonate,3.52,136950-56-6,C=CP(=O)(OCC)OCC,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
713,Diethyl-phthalate,0.97,1817006-92-0,CCOC(=O)c1ccccc1C(=O)OCC,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
714,Diethylamine,5.859041392,109-89-7,CCNCC,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
715,Diethylamine,5.780832563,109-89-7,CCNCC,5,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
716,Diethyleneglycol,-0.46,1219804-11-1,OCCOCCO,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
717,Diethylether,0.041392685,60-29-7,CCOCC,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
718,Diethylether,0.041392685,60-29-7,CCOCC,2,,10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
719,Dihydroxymethane,-1.0,463-57-0,OCO,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
720,Dimedone,5.602059991,126-81-8,CC1(CC(=O)CC(=O)C1)C,2,,NIST,cyclo,Aromatic & PAHs
721,Dimedone,0.04,37110-24-0,CC1(C)CC(=O)CC(=O)C1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
722,Dimethipin,5.08,55290-64-7,CC1=C(C)S(=O)(=O)CCS1(=O)=O,,,https://doi.org/10.1016/j.jece.2024.112473,"sulfide, disulfide",Sulfur-containing organics
723,Dimethyl phthalate,-0.698970004,131-11-3,COC(=O)C1=CC=CC=C1C(=O)OC,2,,NIST,diol,Polyfunctional / highly functionalized
724,Dimethyl-,-0.698970004,115-10-6,COC,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
725,Dimethylamine,4.30103,124-40-3,CNC,6,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
726,Dimethylaminomethy,6.38,88046-09-7,CN(C)Cc1ccc(O)cc1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
727,Dimethylformamide,-0.62,56955-15-8,CN(C)C=O,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
728,Dinoseb,2.48,6365-83-9,CC[C@H](C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
729,Dinoseb,5.176091259,88-85-7,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,,,https://doi.org/10.1016/0043-1354(91)90155-J,diol,Polyfunctional / highly functionalized
730,Dioxane,-0.494850022,123-91-1,C1COCCO1,2,,NIST,alcohol,Oxygenated organics
731,Dioxane,-0.494850022,5703-46-8,C1COCCO1,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
732,Dioxane,-0.494850022,5703-46-8,C1COCCO1,2,,10.1016/0043-1354(83)90098-2,alcohol,Oxygenated organics
733,Dipropyl phthalate,-0.958607315,131-16-8,CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,,,10.1016/j.jhazmat.2011.08.054,diol,Polyfunctional / highly functionalized
734,Dipropylsulfide,5.301029996,111-47-7,CCCSCCC,2,,https://doi.org/10.1016/0043-1354(83)90098-2,"sulfide, disulfide",Sulfur-containing organics
735,Diquat,-0.22184875,2764-72-9,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,3.1,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
736,Diquat,-0.22184875,2764-72-9,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,3.1,,10.1016/0043-1354(91)90155-J,halogeneted,Halogenated organics
737,Diquat,-0.22184875,2764-72-9,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,3.1,,NIST,halogeneted,Halogenated organics
738,Diuron,1.19,15500-95-5,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
739,EDTA,6.505149978,60-00-4,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
740,EDTA-H+,5.20412,90294-99-8,O=C([O-])CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
741,EDTA4—,6.505149978,1964/2/8,O=C([O-])CN(CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O.[Na+].[Na+].[Na+].[Na+],,,https://doi.org/10.1039/B004417M,diol,Polyfunctional / highly functionalized
742,Endothall,0.301029996,145-73-3,C1C[C@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)O)C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
743,Endothall,0.301029996,145-73-3,C1C[C@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)O)C(=O)O,4.2~6.1,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
744,Endothall,0.301029996,145-73-3,C1C[C@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)O)C(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
745,Endothall,0.30103,1276197-30-8,O=C([O-])[C@@H]1[C@H](C(=O)[O-])[C@H]2CC[C@@H]1O2.[Na+].[Na+],6,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
746,Endothall,0.301029996,145-73-3,C1C[C@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)O)C(=O)O,4.2 - 6.1,,NIST,halogeneted,Halogenated organics
747,Endrin,-1.698970004,72-20-8,C1[C@@H]2[C@@H]3[C@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,,,https://doi.org/10.1016/0043-1354(91)90155-J,halogeneted,Halogenated organics
748,Epichlorohydrin,-2.522878745,106-89-8,C1C(O1)CCl,4.1,,NIST,halogeneted,Halogenated organics
749,Eriochrome blue black R,0.625,2538-85-4,C1=CC=C2C(=C1)C=CC(=C2N=NC3=C(C=C(C4=CC=CC=C43)S(=O)(=O)[O-])O)O.[Na+],,,10.1016/j.chemosphere.2014.05.068,diol,Polyfunctional / highly functionalized
750,EtOH,-0.431798276,64-17-5,CCO,2,,NIST,alkane,Aliphatic hydrocarbons
751,EtOH,0.556302501,64-17-5,CCO,7.9,,NIST,alkane,Aliphatic hydrocarbons
752,EtOH,0.146128036,64-17-5,CCO,7,,NIST,alkane,Aliphatic hydrocarbons
753,EtOH,-0.346787486,64-17-5,CCO,2.2,,NIST,alkane,Aliphatic hydrocarbons
754,EtOH,-0.337242168,64-17-5,CCO,5.2,,NIST,alkane,Aliphatic hydrocarbons
755,EtOH,-0.113509275,64-17-5,CCO,8.1,,NIST,alkane,Aliphatic hydrocarbons
756,EtOH,-0.229147988,64-17-5,CCO,3.4,,NIST,alkane,Aliphatic hydrocarbons
757,EtOH,-0.346787486,64-17-5,CCO,2.1,,NIST,alkane,Aliphatic hydrocarbons
758,EtOH,-0.142667504,64-17-5,CCO,7.3,,NIST,alkane,Aliphatic hydrocarbons
759,EtOH,-0.292429824,64-17-5,CCO,7.2,,NIST,alkane,Aliphatic hydrocarbons
760,Ethanol,-0.113509275,64-17-5,CCO,8.1,,10.23939/chcht10.04si.531,alkane,Aliphatic hydrocarbons
761,Ethanol,-0.142667504,64-17-5,CCO,7.3,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
762,Ethanol,-0.292429824,64-17-5,CCO,7.2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
763,Ethanol,-0.337242168,64-17-5,CCO,5.2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
764,Ethanol,-0.431798276,64-17-5,CCO,2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
765,Ethanol,-0.346787486,64-17-5,CCO,2.2,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
766,Ethanol,-0.292429824,64-17-5,CCO,7.2,,10.23939/chcht10.04si.531,alkane,Aliphatic hydrocarbons
767,Ethanol,-0.14267,8013-52-3,C1=CO1,7.3,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
768,Ethanol,-0.11351,8013-52-3,C1=CO1,8.1,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
769,Ethanol,-0.4318,8013-52-3,C1=CO1,2,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
770,Ethanol,-0.142667504,64-17-5,CCO,7.3,,10.23939/chcht10.04si.531,alkane,Aliphatic hydrocarbons
771,Ethanol,-0.431798276,64-17-5,CCO,2,,10.23939/chcht10.04si.531,alkane,Aliphatic hydrocarbons
772,Ethanol,-0.113509275,64-17-5,CCO,8.1,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
773,Ethanol,-0.29243,8013-52-3,C1=CO1,7.2,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
774,Ethylamine,5.174347095,6627/9/4,CCN,6,,10.1016/j.watres.2019.03.089,alkane,Aliphatic hydrocarbons
775,Ethylbenzene,1.146128036,100-41-4,CCC1=CC=CC=C1,2,,https://doi.org/10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
776,Ethylene glycol,-0.37,9056-32-0,OCCO,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
777,Ethylenzene,1.15,70955-17-8,CCc1ccccc1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
778,Ethylmercaptan,5.301029996,1975/8/1,CCS,2,,https://doi.org/10.1016/0043-1354(83)90098-2,"sulfide, disulfide",Sulfur-containing organics
779,Ethylparaben,6.28,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,7,,"https://doi.org/10.1080/10826070701738787,https://doi.org10.1016/j.chemosphere.2010.09.008.",alcohol,Oxygenated organics
780,Ethylparaben,9.06,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,12,,"https://doi.org/10.1080/10826070701738787,https://doi.org/10.1016/j.chemosphere.2010.09.009.",alcohol,Oxygenated organics
781,Ethylparaben,2.56,120-47-8,CCOC(=O)C1=CC=C(C=C1)O,2,,"https://doi.org/10.1080/10826070701738787,https://doi.org/10.1016/j.chemosphere.2010.09.007.",alcohol,Oxygenated organics
782,FA,5.086359831,381-63-5,FCC(N)=N,,,https://doi.org/10.1016/j.chemosphere.2023.138782,halogeneted,Halogenated organics
783,FDCA,3.346352974,3238-40-2,C1=C(OC(=C1)C(=O)O)C(=O)O,,,https://doi.org/10.1016/j.chemosphere.2023.138782,halogeneted,Halogenated organics
784,Fe(III)(DTPA2—/,1.0,12389-75-2,[O-]C(CN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC(O)=O)=O.[Na+].[Fe+3],,,https://doi.org/10.1021/acs.est.8b00586,diol,Polyfunctional / highly functionalized
785,Fe(III)EDTA,2.51851394,15275-07-7,O=C1O[Fe-]([N]2(C1)CC3=O)(O3)(OC4=O)(O5)[N](C4)(CC2)CC5=O,,,https://doi.org/10.1039/B004417M,diol,Polyfunctional / highly functionalized
786,Fe2+,5.913813852,15438-31-0,[Fe+2],0~2,,NIST,halogeneted,Halogenated organics
787,Fe2+,5.698970004,15438-31-0,[Fe+2],2,,NIST,halogeneted,Halogenated organics
788,Fe2+,5.230448921,15438-31-0,[Fe+2],0,,NIST,halogeneted,Halogenated organics
789,Fenobucarb,2.42,3766-81-2,CC[C@H](C)c1ccccc1OC(=O)NC,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
790,Fenofibric acid,0.53529412,42017-89-0,CC(C)(C(=O)O)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
791,Fenoprofen,5.152288344,31879-05-7,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,8,,10.1002/ep.12306,alcohol,Oxygenated organics
792,Fenoprop,0.949390007,93-72-1,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,,,10.1016/0043-1354(91)90155-J,alcohol,Oxygenated organics
793,Fenoprop,0.949390007,93-72-1,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,3.4,,10.1016/0043-1354(91)90155-J,alcohol,Oxygenated organics
794,Fenuron,2.16,1219802-06-8,CN(C)C(=O)Nc1ccccc1,,,https://doi.org/10.1016/j.jece.2024.112473,benzene,Aromatic & PAHs
795,Fluconazole,0.15,86386-73-4,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
796,Flumequine,0.81,42835-68-7,C[C@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
797,Fluoranthene,3.98,93951-69-0,c1ccc2c(c1)-c1cccc3cccc-2c13,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
798,Fluorene,1.218665203,86-73-7,C1C2=CC=CC=C2C3=CC=CC=C31,,,10.1021/ie00044a012,cyclo,Aromatic & PAHs
799,Formaldehyde,-1.0,8013-13-6,C=O,2,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
800,Formaldehyde,-1.0,25155-81-1,C=O,2,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
801,Formaldehyde,-1.0,8013-13-6,C=O,2,,10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
