No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1189,"4-(2,6,6-trimethyl-1-cyclohexenyl)but-3-en-2-one",9.889861721,67529-94-6,CC(=O)/C=C/C1=C(C)CCCC1(C)C,,,https://doi.org/10.1021/acs.est.1c04869,cyclo,Aromatic & PAHs
1190,4-(4-aminophenyl)aniline,10.17609126,68389-46-8,Nc1ccc(cc1)c2ccc(N)cc2,,,https://doi.org/10.1021/acs.est.1c05689,benzene,Aromatic & PAHs
1191,4-(N-methylpyridinium)-tert-butylnitrone,9.04,168021-77-0,C[n+]1ccc(C=[N+]([O-])C(C)(C)C)cc1,6.0,25.0,NIST,halogeneted,Halogenated organics
1192,"4-(ethylamino)-6-[(1-methylethyl)amino]-1,3,5-triazine-2-one",9.41,20776-86-7,CCNc1nc(=O)nc(NC(C)C)[nH]1,7.0,25.0,NIST,alkane,Aliphatic hydrocarbons
1193,"4-Amino-3,5,6-trichloro-2-pyridinecarboxylic acid",9.531478917,26449-73-0,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,,,https://doi.org/10.1021/acs.est.1c05115,cyclo,Aromatic & PAHs
1194,"4-Amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide",9.899820502,51484-73-2,Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,,,https://doi.org/10.1021/acs.est.1c05138,"sulfide, disulfide",Sulfur-containing organics
1195,4-Aminobutyric acid,8.643452676,20-79-1,NCCCC(=O)O,,,https://doi.org/10.1021/acs.est.1c05222,halogeneted,Halogenated organics
1196,4-Aminopyridine,9.698970004,504-24-5,C1=CN=CC=C1N,,,https://doi.org/10.1021/acsestengg.5c00479,cyclo,Aromatic & PAHs
1197,4-Bromotoluene,9.462397998,106-38-7,CC1=CC=C(C=C1)Br,,,https://doi.org/10.1021/acsestengg.5c00557,alkane,Aliphatic hydrocarbons
1198,4-CHLOROPYRIDINE,9.491361694,29154-12-9,Clc1ccncc1,,,https://doi.org/10.1021/acs.est.1c04673,cyclo,Aromatic & PAHs
1199,4-Chloro-2-methoxyphenol,9.804139432,1881328-66-0,COc1cc(Cl)ccc1O,,,https://doi.org/10.1021/acs.est.1c04437,alcohol,Oxygenated organics
1200,"4-Chloro-3,5-dinitrobenzoic acid",8.519827994,2350179-01-8,OC(=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,,,https://doi.org/10.1021/acs.est.1c05448,diol,Polyfunctional / highly functionalized
1201,4-Chlorobenzoic acid,9.698970004,85577-25-9,O=C(O)c1ccc(Cl)cc1,,,https://doi.org/10.1021/acs.est.1c05523,benzene,Aromatic & PAHs
1202,4-Chlorocatechol,9.84509804,2138-22-9,C1=CC(=C(C=C1Cl)O)O,,,https://doi.org/10.1021/acsestengg.5c00430,halogeneted,Halogenated organics
1203,4-Chlorophenol,9.968482949,1235439-85-6,Oc1ccc(Cl)cc1,,,https://doi.org/10.1021/acs.est.1c04890,alcohol,Oxygenated organics
1204,4-Chlorotoluene,9.740362689,106-43-4,CC1=CC=C(C=C1)Cl,,,https://doi.org/10.1021/acsestengg.5c00562,alkane,Aliphatic hydrocarbons
